,identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,user_type,OS,ratioBuySell
55510,1234881175832262102,user,Italie,it,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,341,2859,95.3,7.94,it,prospective_user,Browser,
55513,7217959971392163047,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,226,2859,95.3,7.94,fr,prospective_user,Browser,
55524,-5729450570856791064,user,Royaume-Uni,en,9,11,8,0,0,0.0,0,0,F,2,mrs,False,False,False,True,460,2859,95.3,7.94,gb,prospective_user,Browser,
55525,4500585303156972583,user,Royaume-Uni,en,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
55528,3798408484050705125,user,Italie,it,3,8,30,0,0,0.0,137,0,F,2,mrs,False,False,False,True,77,2859,95.3,7.94,it,prospective_user,Browser,
55529,6837797583053482400,user,Royaume-Uni,en,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,13,2859,95.3,7.94,gb,prospective_user,Browser,
55531,-7900695381951752763,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,it,prospective_user,Browser,
55536,8703051651076011398,user,Espagne,es,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,es,prospective_user,Browser,
55544,-403510137962283958,user,Allemagne,de,3,8,11,0,0,0.0,1,0,F,2,mrs,True,False,True,True,535,2859,95.3,7.94,de,prospective_user,iOS,
55549,2465338440133470134,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,it,prospective_user,Browser,
55567,-257976255313869845,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,523,2859,95.3,7.94,us,prospective_user,Browser,
55572,2793525803544419857,user,Royaume-Uni,en,3,8,0,1,0,0.0,0,0,M,1,mr,True,False,True,True,15,2859,95.3,7.94,gb,prospective_user,iOS,
55581,-4643935738796895376,user,Australie,en,5,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,335,2859,95.3,7.94,au,prospective_user,iOS,
55590,31521838820372201,user,France,fr,4,8,2,1,0,0.0,0,0,F,2,mrs,True,False,True,True,141,2859,95.3,7.94,fr,prospective_user,iOS,
55591,1919836784045887155,user,France,fr,3,10,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,23,2859,95.3,7.94,fr,prospective_user,Browser,
55604,-8901148040215854617,user,Espagne,es,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,582,2859,95.3,7.94,es,prospective_user,Browser,
55606,1481463164177632408,user,Suède,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,57,2859,95.3,7.94,se,prospective_user,iOS,
55630,-8379062867409180800,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,True,True,False,True,486,2859,95.3,7.94,fr,prospective_user,Android,
55631,782702571328543900,user,Allemagne,de,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,677,2859,95.3,7.94,de,prospective_user,iOS,
55642,-8517721620255327349,user,Jordanie,en,3,9,0,0,0,0.0,2,0,F,2,mrs,True,False,True,True,631,2859,95.3,7.94,jo,prospective_user,iOS,
55655,6714153980749643547,user,France,fr,7,8,12,0,0,0.0,1,0,F,2,mrs,True,False,True,False,416,2859,95.3,7.94,fr,prospective_user,iOS,
55672,8656134199987417115,user,Danemark,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,449,2859,95.3,7.94,dk,prospective_user,Browser,
55678,5008215020965438739,user,France,fr,3,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,304,2859,95.3,7.94,fr,prospective_user,iOS,
55691,-7897384849892357726,user,Royaume-Uni,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,639,2859,95.3,7.94,gb,prospective_user,Browser,
55692,3028193431749213456,user,Gabon,fr,3,8,0,0,0,0.0,3,0,F,2,mrs,True,False,True,True,128,2859,95.3,7.94,ga,prospective_user,iOS,
55699,6682919804701130443,user,France,fr,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,fr,prospective_user,Browser,
55707,-2711695566016500255,user,Italie,it,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,561,2859,95.3,7.94,it,prospective_user,iOS,
55716,3462971746138600479,user,Allemagne,de,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,de,prospective_user,Browser,
55719,1920421782852467480,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,681,2859,95.3,7.94,gb,prospective_user,Browser,
55723,-9013433266623948039,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,474,2859,95.3,7.94,fr,prospective_user,iOS,
55727,-110132942173135127,user,Espagne,es,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,es,prospective_user,Browser,
55732,2243709522282630673,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,688,2859,95.3,7.94,fr,prospective_user,iOS,
55734,1709843745286356651,user,Australie,en,3,8,12,0,0,0.0,0,0,F,2,mrs,True,False,True,True,174,2859,95.3,7.94,au,prospective_user,iOS,
55737,-4820945865107016194,user,France,fr,6,12,3,0,0,0.0,20,0,F,2,mrs,True,False,True,True,26,2859,95.3,7.94,fr,prospective_user,iOS,
55756,-3884334570840208727,user,Australie,en,4,8,93,0,0,0.0,1,0,F,2,mrs,True,False,True,True,342,2859,95.3,7.94,au,prospective_user,iOS,
55776,-405829520524599154,user,Royaume-Uni,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
55780,-8216503159414550939,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,373,2859,95.3,7.94,fr,prospective_user,iOS,
55785,5962523693212249172,user,Corée du Sud,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,kr,prospective_user,Browser,
55796,-8498851454606152135,user,Malaisie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,681,2859,95.3,7.94,my,prospective_user,iOS,
55805,-7178940410708945335,user,Belgique,fr,3,8,8,0,0,0.0,0,0,M,1,mr,True,False,True,True,173,2859,95.3,7.94,be,prospective_user,iOS,
55807,4035526195194346550,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2859,95.3,7.94,de,prospective_user,Browser,
55816,4405117903691834467,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,625,2859,95.3,7.94,us,prospective_user,Browser,
55818,-4297712680283304834,user,Australie,en,5,8,8,0,0,0.0,2,0,M,1,mr,True,False,True,True,33,2859,95.3,7.94,au,prospective_user,iOS,
55843,-5335531050579017180,user,Espagne,es,6,9,186,0,0,0.0,18,0,F,2,mrs,True,False,True,True,11,2859,95.3,7.94,es,prospective_user,iOS,
55862,5624959767033437312,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,372,2859,95.3,7.94,gb,prospective_user,Browser,
55865,1160983938696973363,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,525,2859,95.3,7.94,it,prospective_user,iOS,
55868,-784862580783979917,user,Royaume-Uni,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,585,2859,95.3,7.94,gb,prospective_user,iOS,
55869,3694628984625375156,user,Italie,en,4,8,7,1,0,0.0,0,0,M,1,mr,True,False,True,False,12,2859,95.3,7.94,it,prospective_user,iOS,
55871,-4728230882020524972,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,94,2859,95.3,7.94,fr,prospective_user,Browser,
55875,361734176886901829,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,686,2859,95.3,7.94,gb,prospective_user,iOS,
55878,-898515664688561172,user,France,fr,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,fr,prospective_user,Browser,
55922,538205858359802459,user,Espagne,es,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,417,2859,95.3,7.94,es,prospective_user,iOS,
55931,2164665292019658456,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,507,2859,95.3,7.94,us,prospective_user,Browser,
55932,-4833477171054994415,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,266,2859,95.3,7.94,gb,prospective_user,Browser,
55935,-6231907465720051976,user,France,fr,5,8,4,1,0,0.0,0,0,F,2,mrs,True,False,True,True,20,2859,95.3,7.94,fr,prospective_user,iOS,
55950,231604989101034847,user,Australie,en,5,10,30,0,0,0.0,1,0,F,2,mrs,True,False,True,True,30,2859,95.3,7.94,au,prospective_user,iOS,
55955,9024713008723157840,user,France,fr,3,8,5,0,0,0.0,5,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,fr,prospective_user,Browser,
55960,-3691604556910983627,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,True,True,False,True,610,2859,95.3,7.94,it,prospective_user,Android,
55962,6932474826676545362,user,Australie,en,3,8,1,0,0,0.0,2,0,F,2,mrs,True,False,True,True,98,2859,95.3,7.94,au,prospective_user,iOS,
55981,-3008410717149558305,user,Pays-Bas,en,3,8,10,0,0,0.0,0,0,F,2,mrs,False,False,False,True,412,2859,95.3,7.94,nl,prospective_user,Browser,
55983,5208230931913227543,user,Chine,en,3,8,3,0,0,0.0,4,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,cn,prospective_user,Browser,
55985,-6788893637587218706,user,France,fr,3,8,80,0,0,0.0,6,0,F,2,mrs,False,False,False,True,31,2859,95.3,7.94,fr,prospective_user,Browser,
55991,3004494388371494468,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
55993,-1363380991812433854,user,France,fr,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,698,2859,95.3,7.94,fr,prospective_user,Browser,
55998,-7244128146686916181,user,Roumanie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,70,2859,95.3,7.94,ro,prospective_user,iOS,
56015,-3660651340499876606,user,Hong Kong,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,656,2859,95.3,7.94,hk,prospective_user,Browser,
56020,998153552558461283,user,Italie,it,3,8,11,0,0,0.0,80,0,F,2,mrs,False,False,False,True,16,2859,95.3,7.94,it,prospective_user,Browser,
56045,8430364987321893389,user,Suisse,de,3,8,4,0,0,0.0,9,0,F,2,mrs,True,False,True,True,457,2859,95.3,7.94,ch,prospective_user,iOS,
56046,4137105827492368119,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,667,2859,95.3,7.94,us,prospective_user,iOS,
56053,8444998734181941455,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,us,prospective_user,Browser,
56055,7466921050055818641,user,Taiwan,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,tw,prospective_user,Browser,
56061,9001460449389259156,user,Australie,en,3,8,8,0,0,0.0,2,0,F,2,mrs,True,False,True,True,623,2859,95.3,7.94,au,prospective_user,iOS,
56064,-1462674042252115327,user,Italie,it,3,8,11,0,0,0.0,0,0,F,2,mrs,True,False,True,True,223,2859,95.3,7.94,it,prospective_user,iOS,
56065,1849272263219422571,user,Allemagne,de,3,8,1,0,0,0.0,5,0,F,2,mrs,True,False,True,True,13,2859,95.3,7.94,de,prospective_user,iOS,
56066,-9199146253128549839,user,Suède,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,408,2859,95.3,7.94,se,prospective_user,iOS,
56069,-481409344635372896,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2859,95.3,7.94,us,prospective_user,iOS,
56078,-3606339306542448330,user,Etats-Unis,en,3,8,2,0,0,0.0,1,0,M,1,mr,False,False,False,True,698,2859,95.3,7.94,us,prospective_user,Browser,
56082,6040751593622151755,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,519,2859,95.3,7.94,fr,prospective_user,Browser,
56087,2635899210230268199,user,Belgique,fr,5,8,7,1,0,0.0,0,0,F,2,mrs,True,False,True,False,353,2859,95.3,7.94,be,prospective_user,iOS,
56093,-238365602570297292,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,687,2859,95.3,7.94,gb,prospective_user,Browser,
56096,1668906381441493323,user,Kazakhstan,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,66,2859,95.3,7.94,kz,prospective_user,iOS,
56097,7728902601281821186,user,Royaume-Uni,en,3,8,1,0,0,0.0,3,0,F,2,mrs,False,False,False,True,212,2859,95.3,7.94,gb,prospective_user,Browser,
56108,2729414495189033137,user,Émirats arabes unis,en,3,8,14,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,ae,prospective_user,Browser,
56111,-5188837061182485476,user,France,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,342,2859,95.3,7.94,fr,prospective_user,Browser,
56118,6395367863549094743,user,France,fr,3,9,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,618,2859,95.3,7.94,fr,prospective_user,iOS,
56122,3205122954257132098,user,Royaume-Uni,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
56128,5018284063481808572,user,Espagne,es,4,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,False,618,2859,95.3,7.94,es,prospective_user,iOS,
56131,4832079594881261005,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
56138,5094072382066543425,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,300,2859,95.3,7.94,fr,prospective_user,Browser,
56141,-4705467031284595933,user,France,fr,3,10,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,629,2859,95.3,7.94,fr,prospective_user,Browser,
56144,9155392861693742143,user,Japon,en,3,9,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,257,2859,95.3,7.94,jp,prospective_user,iOS,
56146,-2150629188758051161,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,it,prospective_user,Browser,
56155,3311367495112921834,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,685,2859,95.3,7.94,de,prospective_user,iOS,
56166,8658893748576058698,user,France,fr,4,10,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,629,2859,95.3,7.94,fr,prospective_user,Browser,
56173,-601136007849970942,user,Canada,es,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,ca,prospective_user,Browser,
56178,5932726926506681144,user,Etats-Unis,en,3,8,8,0,0,0.0,0,0,F,2,mrs,True,True,False,True,485,2859,95.3,7.94,us,prospective_user,Android,
56180,-2584878006483569144,user,Finlande,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,fi,prospective_user,Browser,
56195,1461067784801852676,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,89,2859,95.3,7.94,it,prospective_user,Browser,
56209,5036984839418076440,user,Etats-Unis,en,4,8,0,1,0,0.0,0,0,F,3,miss,False,False,False,True,698,2859,95.3,7.94,us,prospective_user,Browser,
56213,2391862014100595596,user,France,fr,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,fr,prospective_user,Browser,
56221,-6006126487673035446,user,Royaume-Uni,en,3,8,9,0,0,0.0,1,0,F,2,mrs,False,False,False,True,268,2859,95.3,7.94,gb,prospective_user,Browser,
56223,4429228302770320838,user,Australie,en,4,10,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2859,95.3,7.94,au,prospective_user,iOS,
56227,-7314017275170469957,user,Kazakhstan,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,kz,prospective_user,Browser,
56232,5864477206460613771,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
56236,-8776750899631419019,user,Russie,en,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,ru,prospective_user,Browser,
56243,-7880717519133328451,user,France,fr,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,99,2859,95.3,7.94,fr,prospective_user,Browser,
56245,-5378684616100234494,user,Allemagne,fr,3,12,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,626,2859,95.3,7.94,de,prospective_user,Browser,
56249,-2755017794484900192,user,France,fr,16,10,33,0,0,0.0,1225,0,M,1,mr,True,True,False,True,14,2859,95.3,7.94,fr,prospective_user,Android,
56251,7122676819936027390,user,Italie,it,4,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,516,2859,95.3,7.94,it,prospective_user,Browser,
56253,3416516137231501781,user,Espagne,es,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,156,2859,95.3,7.94,es,prospective_user,Browser,
56270,-7514597460469365252,user,France,fr,4,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,608,2859,95.3,7.94,fr,prospective_user,iOS,
56292,-8104943727421787977,user,Espagne,es,3,8,7,0,0,0.0,0,0,F,2,mrs,True,False,True,True,612,2859,95.3,7.94,es,prospective_user,iOS,
56293,-4205438889063308854,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,682,2859,95.3,7.94,gb,prospective_user,Browser,
56294,-8915549355697544559,user,France,fr,14,77,177,0,0,0.0,165,0,M,1,mr,False,False,False,False,61,2859,95.3,7.94,fr,prospective_user,Browser,
56297,143346690036446060,user,Royaume-Uni,en,3,8,1,0,0,0.0,13,0,F,2,mrs,False,False,False,True,31,2859,95.3,7.94,gb,prospective_user,Browser,
56328,-780737412336896306,user,Etats-Unis,en,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,199,2859,95.3,7.94,us,prospective_user,Browser,
56335,-1619504106607247505,user,Danemark,en,4,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,dk,prospective_user,Browser,
56336,436337221690815889,user,Royaume-Uni,en,4,8,0,0,0,0.0,6,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
56339,2495514840369207985,user,Italie,it,3,8,0,0,0,0.0,3,0,M,1,mr,True,True,False,True,62,2859,95.3,7.94,it,prospective_user,Android,
56340,5608872619845866213,user,France,fr,4,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,438,2859,95.3,7.94,fr,prospective_user,Browser,
56345,8556117355307141022,user,Allemagne,de,4,9,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,662,2859,95.3,7.94,de,prospective_user,Browser,
56349,-1067521434725688508,user,Espagne,es,4,8,14,0,0,0.0,0,0,F,2,mrs,False,False,False,True,517,2859,95.3,7.94,es,prospective_user,Browser,
56350,1708986911117509678,user,Finlande,en,3,8,17,0,0,0.0,0,0,F,2,mrs,True,False,True,True,35,2859,95.3,7.94,fi,prospective_user,iOS,
56355,-3731405207719767844,user,Suède,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,678,2859,95.3,7.94,se,prospective_user,Browser,
56361,8107927998501234681,user,France,fr,3,9,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,13,2859,95.3,7.94,fr,prospective_user,Browser,
56362,1949351342866907543,user,France,fr,3,8,11,0,0,0.0,0,0,F,2,mrs,True,False,True,True,17,2859,95.3,7.94,fr,prospective_user,iOS,
56364,-8104339952935401668,user,Allemagne,de,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,319,2859,95.3,7.94,de,prospective_user,Browser,
56372,-8590995099963473145,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,243,2859,95.3,7.94,us,prospective_user,Browser,
56374,-6809222254186127431,user,France,fr,3,8,14,0,0,0.0,1,0,M,1,mr,True,False,True,True,662,2859,95.3,7.94,fr,prospective_user,iOS,
56376,9162124883327030020,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,58,2859,95.3,7.94,gb,prospective_user,iOS,
56396,5627872173524434035,user,France,fr,3,8,3,0,0,0.0,0,0,F,2,mrs,True,True,False,True,301,2859,95.3,7.94,fr,prospective_user,Android,
56411,-1656309650727343479,user,Italie,it,3,8,0,1,0,0.0,0,0,M,1,mr,False,False,False,True,115,2859,95.3,7.94,it,prospective_user,Browser,
56415,-532561724032270380,user,Espagne,es,3,8,13,0,0,0.0,0,0,F,2,mrs,False,False,False,True,661,2859,95.3,7.94,es,prospective_user,Browser,
56417,-3118118112957801256,user,Italie,it,3,8,0,0,0,0.0,4,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,it,prospective_user,Browser,
56421,-4953093690657572238,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
56433,-3863322972892888222,user,Allemagne,de,4,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,de,prospective_user,Browser,
56444,2445483631136640786,user,Italie,it,3,8,11,0,0,0.0,0,0,F,2,mrs,False,False,False,True,24,2859,95.3,7.94,it,prospective_user,Browser,
56451,338291463506366830,user,France,fr,3,9,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,672,2859,95.3,7.94,fr,prospective_user,Browser,
56456,-9061430026823075846,user,Italie,it,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,32,2859,95.3,7.94,it,prospective_user,iOS,
56462,8493196636541669922,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,81,2859,95.3,7.94,gb,prospective_user,Browser,
56465,1227384994879687015,user,Etats-Unis,en,3,8,3,0,0,0.0,2,0,F,2,mrs,True,False,True,True,675,2859,95.3,7.94,us,prospective_user,iOS,
56469,-5399086400779545654,user,Suède,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,373,2859,95.3,7.94,se,prospective_user,Browser,
56470,3868872290752471001,user,Italie,en,7,8,0,3,0,0.0,0,0,F,3,miss,False,False,False,True,580,2859,95.3,7.94,it,prospective_user,Browser,
56472,-1684386364481370619,user,Autriche,en,3,8,36,0,0,0.0,0,0,F,2,mrs,True,False,True,True,638,2859,95.3,7.94,at,prospective_user,iOS,
56482,-8387287607914387428,user,Singapour,en,4,8,7,0,0,0.0,5,0,F,2,mrs,False,False,False,True,20,2859,95.3,7.94,sg,prospective_user,Browser,
56485,-5025604568338012036,user,Italie,it,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,280,2859,95.3,7.94,it,prospective_user,Browser,
56486,927718991346242736,user,Etats-Unis,en,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,us,prospective_user,Browser,
56495,5717212354364228723,user,France,fr,4,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,177,2859,95.3,7.94,fr,prospective_user,iOS,
56501,-1856257288037007131,user,Royaume-Uni,en,4,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,gb,prospective_user,Browser,
56515,-7809929857014403194,user,Pays-Bas,en,4,8,3,0,0,0.0,15,0,F,2,mrs,True,False,True,True,342,2859,95.3,7.94,nl,prospective_user,iOS,
56533,386245227756624771,user,France,fr,3,8,4,0,0,0.0,3,0,F,2,mrs,False,False,False,True,530,2859,95.3,7.94,fr,prospective_user,Browser,
56543,-7623925087857510359,user,France,fr,4,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,698,2859,95.3,7.94,fr,prospective_user,Browser,
56545,-1981093322342630060,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,696,2859,95.3,7.94,it,prospective_user,iOS,
56547,-660717648998166794,user,Australie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,678,2859,95.3,7.94,au,prospective_user,iOS,
56548,-2461908771290666250,user,Danemark,en,3,8,1,0,0,0.0,1,0,F,2,mrs,True,False,True,True,689,2859,95.3,7.94,dk,prospective_user,iOS,
56550,6259183666148586625,user,Canada,en,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,689,2859,95.3,7.94,ca,prospective_user,Browser,
56551,-2852463127932133710,user,Italie,it,4,10,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,353,2859,95.3,7.94,it,prospective_user,iOS,
56552,-1320202628402481631,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,325,2859,95.3,7.94,us,prospective_user,Browser,
